id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,pendidikan,jumlah_pengangguran,satuan,tahun
1450,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA (KEJURUAN),24936.0,ORANG,2023
1451,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,7796.0,ORANG,2023
1452,32,JAWA BARAT,3205,KABUPATEN GARUT,SD KE BAWAH,27783.0,ORANG,2023
1453,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,14951.0,ORANG,2023
1454,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (UMUM),27295.0,ORANG,2023
1455,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA (KEJURUAN),26796.0,ORANG,2023
1456,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5185.0,ORANG,2023
1457,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD KE BAWAH,6333.0,ORANG,2023
1458,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,8126.0,ORANG,2023
1459,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (UMUM),6846.0,ORANG,2023
1460,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA (KEJURUAN),17241.0,ORANG,2023
1461,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,703.0,ORANG,2023
1462,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD KE BAWAH,2559.0,ORANG,2023
1463,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,3724.0,ORANG,2023
1464,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (UMUM),11862.0,ORANG,2023
1465,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA (KEJURUAN),4996.0,ORANG,2023
1466,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,,ORANG,2023
1467,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD KE BAWAH,12404.0,ORANG,2023
1468,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,10742.0,ORANG,2023
1469,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (UMUM),7582.0,ORANG,2023
1470,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA (KEJURUAN),21057.0,ORANG,2023
1471,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2726.0,ORANG,2023
1472,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD KE BAWAH,17635.0,ORANG,2023
1473,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,17463.0,ORANG,2023
1474,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (UMUM),26892.0,ORANG,2023
1475,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA (KEJURUAN),25630.0,ORANG,2023
1476,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3646.0,ORANG,2023
1477,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD KE BAWAH,6472.0,ORANG,2023
1478,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,5105.0,ORANG,2023
1479,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (UMUM),3785.0,ORANG,2023
1480,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA (KEJURUAN),9807.0,ORANG,2023
1481,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4502.0,ORANG,2023
1482,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD KE BAWAH,7776.0,ORANG,2023
1483,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,10391.0,ORANG,2023
1484,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (UMUM),15840.0,ORANG,2023
1485,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA (KEJURUAN),8518.0,ORANG,2023
1486,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,960.0,ORANG,2023
1487,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD KE BAWAH,18809.0,ORANG,2023
1488,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,11678.0,ORANG,2023
1489,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (UMUM),15350.0,ORANG,2023
1490,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA (KEJURUAN),13238.0,ORANG,2023
1491,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1800.0,ORANG,2023
1492,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD KE BAWAH,12384.0,ORANG,2023
1493,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,15476.0,ORANG,2023
1494,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (UMUM),14836.0,ORANG,2023
1495,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA (KEJURUAN),25394.0,ORANG,2023
1496,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1494.0,ORANG,2023
1497,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD KE BAWAH,8573.0,ORANG,2023
1498,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,7047.0,ORANG,2023
1499,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (UMUM),7838.0,ORANG,2023
1500,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA (KEJURUAN),16333.0,ORANG,2023
1501,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,308.0,ORANG,2023
1502,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD KE BAWAH,11929.0,ORANG,2023
1503,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,21934.0,ORANG,2023
1504,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (UMUM),33406.0,ORANG,2023
1505,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA (KEJURUAN),38711.0,ORANG,2023
1506,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3914.0,ORANG,2023
1507,32,JAWA BARAT,3216,KABUPATEN BEKASI,SD KE BAWAH,30960.0,ORANG,2023
1508,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMP,20319.0,ORANG,2023
1509,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (UMUM),35390.0,ORANG,2023
1510,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA (KEJURUAN),45179.0,ORANG,2023
1511,32,JAWA BARAT,3216,KABUPATEN BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,9409.0,ORANG,2023
1512,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SD KE BAWAH,11934.0,ORANG,2023
1513,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMP,9065.0,ORANG,2023
1514,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (UMUM),33649.0,ORANG,2023
1515,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA (KEJURUAN),17461.0,ORANG,2023
1516,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4746.0,ORANG,2023
1517,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SD KE BAWAH,694.0,ORANG,2023
1518,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMP,513.0,ORANG,2023
1519,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (UMUM),703.0,ORANG,2023
1520,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA (KEJURUAN),1788.0,ORANG,2023
1521,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,466.0,ORANG,2023
1522,32,JAWA BARAT,3271,KOTA BOGOR,SD KE BAWAH,5342.0,ORANG,2023
1523,32,JAWA BARAT,3271,KOTA BOGOR,SMP,6894.0,ORANG,2023
1524,32,JAWA BARAT,3271,KOTA BOGOR,SMA (UMUM),13544.0,ORANG,2023
1525,32,JAWA BARAT,3271,KOTA BOGOR,SMA (KEJURUAN),18802.0,ORANG,2023
1526,32,JAWA BARAT,3271,KOTA BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5616.0,ORANG,2023
1527,32,JAWA BARAT,3272,KOTA SUKABUMI,SD KE BAWAH,1685.0,ORANG,2023
1528,32,JAWA BARAT,3272,KOTA SUKABUMI,SMP,2414.0,ORANG,2023
1529,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (UMUM),3927.0,ORANG,2023
1530,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA (KEJURUAN),5057.0,ORANG,2023
1531,32,JAWA BARAT,3272,KOTA SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1536.0,ORANG,2023
1532,32,JAWA BARAT,3273,KOTA BANDUNG,SD KE BAWAH,19336.0,ORANG,2023
1533,32,JAWA BARAT,3273,KOTA BANDUNG,SMP,11024.0,ORANG,2023
1534,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (UMUM),45748.0,ORANG,2023
1535,32,JAWA BARAT,3273,KOTA BANDUNG,SMA (KEJURUAN),20550.0,ORANG,2023
1536,32,JAWA BARAT,3273,KOTA BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,19772.0,ORANG,2023
1537,32,JAWA BARAT,3274,KOTA CIREBON,SD KE BAWAH,2741.0,ORANG,2023
1538,32,JAWA BARAT,3274,KOTA CIREBON,SMP,1341.0,ORANG,2023
1539,32,JAWA BARAT,3274,KOTA CIREBON,SMA (UMUM),3042.0,ORANG,2023
1540,32,JAWA BARAT,3274,KOTA CIREBON,SMA (KEJURUAN),4230.0,ORANG,2023
1541,32,JAWA BARAT,3274,KOTA CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2511.0,ORANG,2023
1542,32,JAWA BARAT,3275,KOTA BEKASI,SD KE BAWAH,9783.0,ORANG,2023
1543,32,JAWA BARAT,3275,KOTA BEKASI,SMP,11309.0,ORANG,2023
1544,32,JAWA BARAT,3275,KOTA BEKASI,SMA (UMUM),34193.0,ORANG,2023
1545,32,JAWA BARAT,3275,KOTA BEKASI,SMA (KEJURUAN),25017.0,ORANG,2023
1546,32,JAWA BARAT,3275,KOTA BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,23868.0,ORANG,2023
1547,32,JAWA BARAT,3276,KOTA DEPOK,SD KE BAWAH,11837.0,ORANG,2023
1548,32,JAWA BARAT,3276,KOTA DEPOK,SMP,8725.0,ORANG,2023
1549,32,JAWA BARAT,3276,KOTA DEPOK,SMA (UMUM),16821.0,ORANG,2023
1550,32,JAWA BARAT,3276,KOTA DEPOK,SMA (KEJURUAN),21714.0,ORANG,2023
1551,32,JAWA BARAT,3276,KOTA DEPOK,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,12946.0,ORANG,2023
1552,32,JAWA BARAT,3277,KOTA CIMAHI,SD KE BAWAH,7637.0,ORANG,2023
1553,32,JAWA BARAT,3277,KOTA CIMAHI,SMP,4500.0,ORANG,2023
1554,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (UMUM),8425.0,ORANG,2023
1555,32,JAWA BARAT,3277,KOTA CIMAHI,SMA (KEJURUAN),9432.0,ORANG,2023
1556,32,JAWA BARAT,3277,KOTA CIMAHI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3198.0,ORANG,2023
1557,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD KE BAWAH,6486.0,ORANG,2023
1558,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,2311.0,ORANG,2023
1559,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (UMUM),5496.0,ORANG,2023
1560,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA (KEJURUAN),7924.0,ORANG,2023
1561,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2017.0,ORANG,2023
1562,32,JAWA BARAT,3279,KOTA BANJAR,SD KE BAWAH,662.0,ORANG,2023
1563,32,JAWA BARAT,3279,KOTA BANJAR,SMP,615.0,ORANG,2023
1564,32,JAWA BARAT,3279,KOTA BANJAR,SMA (UMUM),2192.0,ORANG,2023
1565,32,JAWA BARAT,3279,KOTA BANJAR,SMA (KEJURUAN),1654.0,ORANG,2023
1566,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,791.0,ORANG,2023
